split,task,seed,episode_id,gain_left,gain_right,deadzone_left,deadzone_right,saturation_left,saturation_right,latency_steps,fault_rate,payload_shift,thermal_drift,noise,target_norm,initial_error,contact_level
latency_hysteresis_shift,mobile_base_docking,9,0,1.17102,0.79377,0.05474,0.05047,0.95416,0.97197,2,0.05000,0.14000,0.14000,0.03400,0.91785,0.88329,0.18000
latency_hysteresis_shift,mobile_base_docking,9,1,1.15920,0.77445,0.06174,0.06229,0.93338,0.90424,2,0.05000,0.14000,0.14000,0.03400,0.87254,0.86983,0.18000
latency_hysteresis_shift,mobile_base_docking,9,2,1.20779,0.88707,0.10220,0.08974,0.96595,0.96837,2,0.05000,0.14000,0.14000,0.03400,0.86057,0.96923,0.18000
latency_hysteresis_shift,mobile_base_docking,9,3,0.84873,1.15113,0.08243,0.05663,0.93643,0.90952,3,0.05000,0.14000,0.14000,0.03400,1.08587,1.10357,0.18000
latency_hysteresis_shift,mobile_base_docking,9,4,0.85208,1.20189,0.09560,0.09398,0.89217,0.95866,3,0.05000,0.14000,0.14000,0.03400,0.79518,0.83212,0.18000
latency_hysteresis_shift,mobile_base_docking,9,5,1.21714,0.76921,0.06351,0.04712,0.91565,0.91540,3,0.05000,0.14000,0.14000,0.03400,0.84690,0.82455,0.18000
latency_hysteresis_shift,mobile_base_docking,9,6,1.15687,0.89897,0.08819,0.06015,0.96124,0.93482,2,0.05000,0.14000,0.14000,0.03400,0.92299,0.89570,0.18000
latency_hysteresis_shift,mobile_base_docking,9,7,1.21489,0.82232,0.09647,0.04665,0.95632,0.91595,3,0.05000,0.14000,0.14000,0.03400,0.80904,0.93664,0.18000
latency_hysteresis_shift,mobile_base_docking,9,8,1.15690,0.86263,0.07740,0.09240,0.91468,0.96988,3,0.05000,0.14000,0.14000,0.03400,1.05959,1.04016,0.18000
latency_hysteresis_shift,mobile_base_docking,9,9,0.75597,1.15633,0.06912,0.08748,0.90361,0.92218,2,0.05000,0.14000,0.14000,0.03400,1.04987,1.07988,0.18000
latency_hysteresis_shift,mobile_base_docking,9,10,1.12847,0.85939,0.09780,0.08391,0.90404,0.97157,2,0.05000,0.14000,0.14000,0.03400,1.14050,1.12044,0.18000
latency_hysteresis_shift,mobile_base_docking,9,11,0.87799,1.13993,0.04573,0.06085,0.92194,0.93115,2,0.05000,0.14000,0.14000,0.03400,0.95367,0.97804,0.18000
latency_hysteresis_shift,mobile_base_docking,9,12,1.17594,0.86124,0.06736,0.07367,0.93552,0.96425,2,0.05000,0.14000,0.14000,0.03400,0.98315,1.02346,0.18000
latency_hysteresis_shift,mobile_base_docking,9,13,0.76159,1.21988,0.09386,0.06615,0.89436,0.91811,3,0.05000,0.14000,0.14000,0.03400,0.92638,1.05095,0.18000
latency_hysteresis_shift,mobile_base_docking,9,14,0.80233,1.10428,0.08731,0.06491,0.97305,0.95208,2,0.05000,0.14000,0.14000,0.03400,1.01200,0.95437,0.18000
latency_hysteresis_shift,mobile_base_docking,9,15,1.17222,0.82365,0.10776,0.04532,0.91746,0.92021,3,0.05000,0.14000,0.14000,0.03400,0.74612,0.81120,0.18000
latency_hysteresis_shift,mobile_base_docking,9,16,1.25545,0.76878,0.07317,0.10103,0.90957,0.89642,2,0.05000,0.14000,0.14000,0.03400,0.96913,1.15209,0.18000
latency_hysteresis_shift,mobile_base_docking,9,17,0.86083,1.16132,0.06641,0.06545,0.91734,0.96516,2,0.05000,0.14000,0.14000,0.03400,0.97719,0.91025,0.18000
latency_hysteresis_shift,mobile_base_docking,9,18,0.76320,1.20420,0.08905,0.05728,0.90190,0.93509,2,0.05000,0.14000,0.14000,0.03400,0.70895,0.69072,0.18000
latency_hysteresis_shift,mobile_base_docking,9,19,0.78066,1.21326,0.04682,0.05732,0.94671,0.97107,3,0.05000,0.14000,0.14000,0.03400,0.11112,0.08830,0.18000
latency_hysteresis_shift,mobile_base_docking,9,20,0.86929,1.18620,0.10141,0.09851,0.96508,0.95573,3,0.05000,0.14000,0.14000,0.03400,1.00989,0.94951,0.18000
latency_hysteresis_shift,mobile_base_docking,9,21,1.20477,0.86951,0.05206,0.06093,0.91463,0.94639,3,0.05000,0.14000,0.14000,0.03400,1.13613,1.16201,0.18000
latency_hysteresis_shift,mobile_base_docking,9,22,1.14359,0.84562,0.10595,0.05352,0.94815,0.89861,3,0.05000,0.14000,0.14000,0.03400,0.77099,0.83845,0.18000
latency_hysteresis_shift,mobile_base_docking,9,23,0.78072,1.10070,0.08550,0.07528,0.96304,0.92822,2,0.05000,0.14000,0.14000,0.03400,0.92783,0.97880,0.18000
latency_hysteresis_shift,mobile_base_docking,9,24,1.19152,0.87712,0.04790,0.10173,0.91798,0.93824,2,0.05000,0.14000,0.14000,0.03400,0.78432,0.80063,0.18000
latency_hysteresis_shift,mobile_base_docking,9,25,1.26049,0.86688,0.06787,0.05093,0.91184,0.90711,2,0.05000,0.14000,0.14000,0.03400,0.65992,0.62903,0.18000
latency_hysteresis_shift,mobile_base_docking,9,26,0.80661,1.22422,0.06924,0.08005,0.89234,0.93798,2,0.05000,0.14000,0.14000,0.03400,0.72501,0.69879,0.18000
latency_hysteresis_shift,mobile_base_docking,9,27,1.25344,0.78528,0.06397,0.07528,0.89219,0.95906,3,0.05000,0.14000,0.14000,0.03400,0.07607,0.10193,0.18000
latency_hysteresis_shift,mobile_base_docking,9,28,0.83104,1.17533,0.08948,0.07012,0.90863,0.96330,3,0.05000,0.14000,0.14000,0.03400,0.59744,0.56519,0.18000
latency_hysteresis_shift,mobile_base_docking,9,29,0.80813,1.18793,0.10663,0.09653,0.95000,0.92432,3,0.05000,0.14000,0.14000,0.03400,1.11196,1.18190,0.18000
latency_hysteresis_shift,mobile_base_docking,9,30,0.82999,1.16163,0.05006,0.06930,0.95063,0.92914,2,0.05000,0.14000,0.14000,0.03400,0.79910,0.79960,0.18000
latency_hysteresis_shift,mobile_base_docking,9,31,1.17843,0.88728,0.09095,0.10340,0.89334,0.88970,3,0.05000,0.14000,0.14000,0.03400,0.67230,0.67473,0.18000
latency_hysteresis_shift,cable_tension_following,9,0,0.82459,1.23536,0.07595,0.09348,0.95448,0.96301,3,0.05000,0.14000,0.14000,0.03400,0.55866,0.53297,0.44000
latency_hysteresis_shift,cable_tension_following,9,1,1.19234,0.84785,0.07179,0.08970,0.93154,0.93506,2,0.05000,0.14000,0.14000,0.03400,0.40056,0.28304,0.44000
latency_hysteresis_shift,cable_tension_following,9,2,1.21198,0.78705,0.05054,0.08792,0.91039,0.96741,3,0.05000,0.14000,0.14000,0.03400,0.98399,0.90798,0.44000
latency_hysteresis_shift,cable_tension_following,9,3,0.81238,1.13528,0.08285,0.04869,0.94632,0.90739,2,0.05000,0.14000,0.14000,0.03400,1.13276,1.17455,0.44000
latency_hysteresis_shift,cable_tension_following,9,4,0.83984,1.14578,0.05087,0.04732,0.94633,0.92919,2,0.05000,0.14000,0.14000,0.03400,0.99192,1.02955,0.44000
latency_hysteresis_shift,cable_tension_following,9,5,1.14793,0.83872,0.06971,0.05251,0.89432,0.89256,3,0.05000,0.14000,0.14000,0.03400,0.83214,0.83615,0.44000
latency_hysteresis_shift,cable_tension_following,9,6,1.20701,0.81737,0.09219,0.04926,0.89689,0.94394,2,0.05000,0.14000,0.14000,0.03400,1.15378,1.18711,0.44000
latency_hysteresis_shift,cable_tension_following,9,7,1.17779,0.87170,0.08241,0.09717,0.94405,0.94097,3,0.05000,0.14000,0.14000,0.03400,0.64028,0.61854,0.44000
latency_hysteresis_shift,cable_tension_following,9,8,0.80947,1.11797,0.09106,0.10134,0.90647,0.97301,2,0.05000,0.14000,0.14000,0.03400,0.93656,0.88086,0.44000
latency_hysteresis_shift,cable_tension_following,9,9,1.18223,0.78554,0.07193,0.07527,0.91751,0.95304,3,0.05000,0.14000,0.14000,0.03400,1.10091,1.10201,0.44000
latency_hysteresis_shift,cable_tension_following,9,10,0.79177,1.21902,0.07231,0.05160,0.89335,0.91554,2,0.05000,0.14000,0.14000,0.03400,0.81049,0.84179,0.44000
latency_hysteresis_shift,cable_tension_following,9,11,0.75678,1.11897,0.07225,0.05376,0.90196,0.92617,2,0.05000,0.14000,0.14000,0.03400,0.70599,0.71008,0.44000
latency_hysteresis_shift,cable_tension_following,9,12,0.87865,1.19090,0.07147,0.07119,0.91702,0.92444,3,0.05000,0.14000,0.14000,0.03400,0.91823,0.99551,0.44000
latency_hysteresis_shift,cable_tension_following,9,13,1.12582,0.81629,0.09176,0.10777,0.96260,0.91655,2,0.05000,0.14000,0.14000,0.03400,0.80587,0.81267,0.44000
latency_hysteresis_shift,cable_tension_following,9,14,0.87074,1.17686,0.07699,0.05069,0.92579,0.96742,2,0.05000,0.14000,0.14000,0.03400,0.94013,0.92853,0.44000
latency_hysteresis_shift,cable_tension_following,9,15,1.22132,0.86488,0.07355,0.08740,0.90041,0.96655,2,0.05000,0.14000,0.14000,0.03400,0.96982,1.03540,0.44000
latency_hysteresis_shift,cable_tension_following,9,16,0.82409,1.10490,0.09819,0.06430,0.90158,0.91714,3,0.05000,0.14000,0.14000,0.03400,0.80073,0.78858,0.44000
latency_hysteresis_shift,cable_tension_following,9,17,0.78458,1.10057,0.04910,0.10005,0.93649,0.92186,2,0.05000,0.14000,0.14000,0.03400,0.85928,0.91955,0.44000
latency_hysteresis_shift,cable_tension_following,9,18,0.83954,1.16360,0.06198,0.08497,0.92680,0.94615,3,0.05000,0.14000,0.14000,0.03400,0.77047,0.77633,0.44000
latency_hysteresis_shift,cable_tension_following,9,19,0.83032,1.12109,0.07783,0.05606,0.93350,0.93345,3,0.05000,0.14000,0.14000,0.03400,1.10546,1.03430,0.44000
latency_hysteresis_shift,cable_tension_following,9,20,0.86040,1.17315,0.06455,0.05330,0.90984,0.97272,2,0.05000,0.14000,0.14000,0.03400,1.06292,1.05298,0.44000
latency_hysteresis_shift,cable_tension_following,9,21,1.22999,0.89503,0.08247,0.09501,0.93471,0.93757,3,0.05000,0.14000,0.14000,0.03400,0.87323,0.79730,0.44000
latency_hysteresis_shift,cable_tension_following,9,22,0.86894,1.10107,0.08460,0.04921,0.93266,0.94264,3,0.05000,0.14000,0.14000,0.03400,0.88872,0.92833,0.44000
latency_hysteresis_shift,cable_tension_following,9,23,0.78139,1.12151,0.08998,0.09040,0.96533,0.92623,3,0.05000,0.14000,0.14000,0.03400,0.58538,0.56864,0.44000
latency_hysteresis_shift,cable_tension_following,9,24,1.19703,0.76935,0.07999,0.09978,0.93574,0.94691,2,0.05000,0.14000,0.14000,0.03400,1.05018,1.20821,0.44000
latency_hysteresis_shift,cable_tension_following,9,25,1.17470,0.78057,0.08893,0.05839,0.91674,0.93449,3,0.05000,0.14000,0.14000,0.03400,0.90582,0.85509,0.44000
latency_hysteresis_shift,cable_tension_following,9,26,0.80522,1.23664,0.05298,0.05092,0.91171,0.93517,3,0.05000,0.14000,0.14000,0.03400,0.81797,0.78730,0.44000
latency_hysteresis_shift,cable_tension_following,9,27,1.19387,0.81796,0.07327,0.08552,0.93496,0.89232,3,0.05000,0.14000,0.14000,0.03400,0.87916,0.91756,0.44000
latency_hysteresis_shift,cable_tension_following,9,28,0.80319,1.23383,0.06640,0.05772,0.90653,0.91654,3,0.05000,0.14000,0.14000,0.03400,1.04292,1.07079,0.44000
latency_hysteresis_shift,cable_tension_following,9,29,0.81022,1.17551,0.06547,0.07715,0.93221,0.90784,3,0.05000,0.14000,0.14000,0.03400,0.96466,1.03535,0.44000
latency_hysteresis_shift,cable_tension_following,9,30,1.24340,0.79879,0.09480,0.07101,0.96473,0.95178,3,0.05000,0.14000,0.14000,0.03400,0.73497,0.68806,0.44000
latency_hysteresis_shift,cable_tension_following,9,31,1.24930,0.86112,0.09477,0.09554,0.91723,0.91135,3,0.05000,0.14000,0.14000,0.03400,1.06078,1.11681,0.44000
intermittent_fault_shift,corridor_tracking,0,0,1.14972,0.82094,0.11249,0.11612,0.87760,0.94924,1,0.34000,0.18000,0.16000,0.03800,0.73960,0.80594,0.05000
intermittent_fault_shift,corridor_tracking,0,1,0.71019,1.25029,0.07492,0.09870,0.93256,0.89621,1,0.34000,0.18000,0.16000,0.03800,0.93071,0.94189,0.05000
intermittent_fault_shift,corridor_tracking,0,2,0.69915,1.21686,0.08313,0.06745,0.91136,0.89776,1,0.34000,0.18000,0.16000,0.03800,1.04366,1.10481,0.05000
intermittent_fault_shift,corridor_tracking,0,3,0.71774,1.20127,0.06834,0.12679,0.92916,0.86258,2,0.34000,0.18000,0.16000,0.03800,0.92398,0.99171,0.05000
intermittent_fault_shift,corridor_tracking,0,4,0.84538,1.16840,0.11641,0.08308,0.90720,0.92950,1,0.34000,0.18000,0.16000,0.03800,1.12147,1.05229,0.05000
intermittent_fault_shift,corridor_tracking,0,5,0.82678,1.19699,0.10239,0.07411,0.92993,0.87028,1,0.34000,0.18000,0.16000,0.03800,0.74888,0.77195,0.05000
intermittent_fault_shift,corridor_tracking,0,6,0.70186,1.14743,0.07999,0.08343,0.93592,0.94429,1,0.34000,0.18000,0.16000,0.03800,0.99437,0.93946,0.05000
intermittent_fault_shift,corridor_tracking,0,7,0.71465,1.26954,0.12492,0.10732,0.95503,0.92774,1,0.34000,0.18000,0.16000,0.03800,0.69781,0.77247,0.05000
intermittent_fault_shift,corridor_tracking,0,8,1.26834,0.82780,0.12115,0.08274,0.88979,0.86814,1,0.34000,0.18000,0.16000,0.03800,0.69123,0.72530,0.05000
intermittent_fault_shift,corridor_tracking,0,9,0.81835,1.20253,0.07938,0.08722,0.94573,0.87396,1,0.34000,0.18000,0.16000,0.03800,0.97821,1.08484,0.05000
intermittent_fault_shift,corridor_tracking,0,10,0.68893,1.27318,0.11872,0.08296,0.90607,0.92989,2,0.34000,0.18000,0.16000,0.03800,0.82919,0.71607,0.05000
intermittent_fault_shift,corridor_tracking,0,11,0.82471,1.24994,0.05843,0.11942,0.94466,0.96502,1,0.34000,0.18000,0.16000,0.03800,0.70743,0.81826,0.05000
intermittent_fault_shift,corridor_tracking,0,12,0.72830,1.24438,0.07584,0.12771,0.89369,0.89923,2,0.34000,0.18000,0.16000,0.03800,0.72636,0.67601,0.05000
intermittent_fault_shift,corridor_tracking,0,13,0.73399,1.13737,0.10592,0.07225,0.89869,0.94387,1,0.34000,0.18000,0.16000,0.03800,0.81157,0.77213,0.05000
intermittent_fault_shift,corridor_tracking,0,14,1.17766,0.80227,0.08159,0.12776,0.92782,0.88602,1,0.34000,0.18000,0.16000,0.03800,0.84273,0.82961,0.05000
intermittent_fault_shift,corridor_tracking,0,15,0.80260,1.15844,0.07339,0.08238,0.86570,0.95564,2,0.34000,0.18000,0.16000,0.03800,0.67765,0.60725,0.05000
intermittent_fault_shift,corridor_tracking,0,16,0.78088,1.28048,0.07057,0.11652,0.93139,0.93144,1,0.34000,0.18000,0.16000,0.03800,0.85542,0.88410,0.05000
intermittent_fault_shift,corridor_tracking,0,17,0.84173,1.20204,0.07466,0.05515,0.96037,0.96439,1,0.34000,0.18000,0.16000,0.03800,0.95296,0.97763,0.05000
intermittent_fault_shift,corridor_tracking,0,18,1.22840,0.79204,0.11962,0.08598,0.91369,0.86523,1,0.34000,0.18000,0.16000,0.03800,1.05267,1.12348,0.05000
intermittent_fault_shift,corridor_tracking,0,19,0.73050,1.16863,0.05696,0.09589,0.95078,0.87426,2,0.34000,0.18000,0.16000,0.03800,0.74379,0.82002,0.05000
intermittent_fault_shift,corridor_tracking,0,20,0.74439,1.22915,0.07398,0.12157,0.90964,0.95945,1,0.34000,0.18000,0.16000,0.03800,0.86809,0.86999,0.05000
intermittent_fault_shift,corridor_tracking,0,21,1.18416,0.86556,0.11465,0.12058,0.94513,0.87460,1,0.34000,0.18000,0.16000,0.03800,1.10760,1.07820,0.05000
intermittent_fault_shift,corridor_tracking,0,22,0.78096,1.18630,0.12977,0.08059,0.95548,0.91206,1,0.34000,0.18000,0.16000,0.03800,1.10487,1.09081,0.05000
intermittent_fault_shift,corridor_tracking,0,23,0.81992,1.21161,0.10446,0.12834,0.87093,0.89037,1,0.34000,0.18000,0.16000,0.03800,0.94319,0.88448,0.05000
intermittent_fault_shift,corridor_tracking,0,24,0.80487,1.12697,0.06341,0.07043,0.95775,0.92315,1,0.34000,0.18000,0.16000,0.03800,0.94225,0.93928,0.05000
intermittent_fault_shift,corridor_tracking,0,25,0.78065,1.12887,0.09065,0.06487,0.95120,0.90467,1,0.34000,0.18000,0.16000,0.03800,0.70571,0.68705,0.05000
intermittent_fault_shift,corridor_tracking,0,26,0.71049,1.21596,0.07498,0.08009,0.88325,0.87749,1,0.34000,0.18000,0.16000,0.03800,0.82560,0.81302,0.05000
intermittent_fault_shift,corridor_tracking,0,27,0.70198,1.16728,0.07866,0.09465,0.95859,0.91490,1,0.34000,0.18000,0.16000,0.03800,1.07387,1.06286,0.05000
intermittent_fault_shift,corridor_tracking,0,28,1.26601,0.72373,0.11065,0.09437,0.93142,0.96078,2,0.34000,0.18000,0.16000,0.03800,1.04014,0.98958,0.05000
intermittent_fault_shift,corridor_tracking,0,29,1.21774,0.72905,0.05562,0.09141,0.87445,0.91466,1,0.34000,0.18000,0.16000,0.03800,1.12099,1.16032,0.05000
intermittent_fault_shift,corridor_tracking,0,30,1.29390,0.73521,0.07008,0.11403,0.94918,0.87298,1,0.34000,0.18000,0.16000,0.03800,1.07049,1.11003,0.05000
intermittent_fault_shift,corridor_tracking,0,31,0.84205,1.14866,0.07749,0.13040,0.86418,0.90098,1,0.34000,0.18000,0.16000,0.03800,0.66432,0.73841,0.05000
intermittent_fault_shift,pivot_alignment,0,0,0.81024,1.16335,0.06728,0.10886,0.94964,0.95083,2,0.34000,0.18000,0.16000,0.03800,1.14130,1.18100,0.08000
intermittent_fault_shift,pivot_alignment,0,1,1.26518,0.79577,0.06352,0.07457,0.94670,0.91574,1,0.34000,0.18000,0.16000,0.03800,0.75464,0.65580,0.08000
intermittent_fault_shift,pivot_alignment,0,2,1.16601,0.81796,0.08092,0.06050,0.93407,0.90094,1,0.34000,0.18000,0.16000,0.03800,0.95281,0.95383,0.08000
intermittent_fault_shift,pivot_alignment,0,3,1.28755,0.77336,0.06049,0.06953,0.94157,0.92607,1,0.34000,0.18000,0.16000,0.03800,0.82716,0.80512,0.08000
intermittent_fault_shift,pivot_alignment,0,4,0.75871,1.12541,0.10468,0.13365,0.93513,0.93194,1,0.34000,0.18000,0.16000,0.03800,0.32217,0.37087,0.08000
intermittent_fault_shift,pivot_alignment,0,5,1.16763,0.81196,0.05574,0.12022,0.94790,0.88797,1,0.34000,0.18000,0.16000,0.03800,0.89269,0.84685,0.08000
intermittent_fault_shift,pivot_alignment,0,6,1.30764,0.79085,0.07308,0.08555,0.92194,0.92266,2,0.34000,0.18000,0.16000,0.03800,0.91187,1.02055,0.08000
intermittent_fault_shift,pivot_alignment,0,7,0.78851,1.16966,0.08191,0.10940,0.88674,0.94392,1,0.34000,0.18000,0.16000,0.03800,0.84616,0.80729,0.08000
intermittent_fault_shift,pivot_alignment,0,8,1.27280,0.73778,0.12149,0.05863,0.89593,0.89649,2,0.34000,0.18000,0.16000,0.03800,0.76587,0.80955,0.08000
intermittent_fault_shift,pivot_alignment,0,9,0.70064,1.13026,0.11171,0.10050,0.94630,0.96410,1,0.34000,0.18000,0.16000,0.03800,1.01218,1.04664,0.08000
intermittent_fault_shift,pivot_alignment,0,10,1.23877,0.86408,0.10400,0.11394,0.87489,0.87901,2,0.34000,0.18000,0.16000,0.03800,1.14903,1.15925,0.08000
intermittent_fault_shift,pivot_alignment,0,11,1.29446,0.74182,0.09820,0.11255,0.94330,0.86646,1,0.34000,0.18000,0.16000,0.03800,0.89933,0.90663,0.08000
intermittent_fault_shift,pivot_alignment,0,12,0.85226,1.12291,0.10608,0.06091,0.90185,0.96307,1,0.34000,0.18000,0.16000,0.03800,0.69603,0.74795,0.08000
intermittent_fault_shift,pivot_alignment,0,13,1.20207,0.85305,0.09205,0.10740,0.86276,0.94546,1,0.34000,0.18000,0.16000,0.03800,0.85621,0.89671,0.08000
intermittent_fault_shift,pivot_alignment,0,14,1.16403,0.86298,0.12463,0.06328,0.93427,0.95220,1,0.34000,0.18000,0.16000,0.03800,0.77768,0.66837,0.08000
intermittent_fault_shift,pivot_alignment,0,15,0.73845,1.25088,0.07321,0.12474,0.92484,0.94987,1,0.34000,0.18000,0.16000,0.03800,1.10410,1.11414,0.08000
intermittent_fault_shift,pivot_alignment,0,16,1.18891,0.75326,0.06515,0.10213,0.88888,0.93471,2,0.34000,0.18000,0.16000,0.03800,0.78601,0.77036,0.08000
intermittent_fault_shift,pivot_alignment,0,17,0.81070,1.21704,0.09393,0.11756,0.92775,0.93362,1,0.34000,0.18000,0.16000,0.03800,0.81312,0.84459,0.08000
intermittent_fault_shift,pivot_alignment,0,18,1.21369,0.79148,0.10327,0.12521,0.87352,0.86739,2,0.34000,0.18000,0.16000,0.03800,0.89446,0.83908,0.08000
intermittent_fault_shift,pivot_alignment,0,19,1.30181,0.80065,0.10816,0.10961,0.89307,0.94634,2,0.34000,0.18000,0.16000,0.03800,0.97933,1.05226,0.08000
intermittent_fault_shift,pivot_alignment,0,20,1.22057,0.81030,0.12774,0.11870,0.87570,0.89836,1,0.34000,0.18000,0.16000,0.03800,0.69225,0.79747,0.08000
intermittent_fault_shift,pivot_alignment,0,21,1.15301,0.84198,0.12266,0.09433,0.93361,0.89462,1,0.34000,0.18000,0.16000,0.03800,1.04917,1.07474,0.08000
intermittent_fault_shift,pivot_alignment,0,22,1.22473,0.76958,0.09498,0.06577,0.88039,0.86253,1,0.34000,0.18000,0.16000,0.03800,1.04394,1.09122,0.08000
intermittent_fault_shift,pivot_alignment,0,23,0.78297,1.23193,0.10263,0.12680,0.92170,0.93769,1,0.34000,0.18000,0.16000,0.03800,0.92258,0.94595,0.08000
intermittent_fault_shift,pivot_alignment,0,24,1.23743,0.88277,0.05879,0.05622,0.87833,0.88950,1,0.34000,0.18000,0.16000,0.03800,1.01416,1.01773,0.08000
intermittent_fault_shift,pivot_alignment,0,25,0.74820,1.14532,0.06531,0.11094,0.91549,0.89387,1,0.34000,0.18000,0.16000,0.03800,0.81286,0.83546,0.08000
intermittent_fault_shift,pivot_alignment,0,26,1.17939,0.83214,0.05790,0.09320,0.94115,0.87515,1,0.34000,0.18000,0.16000,0.03800,1.00940,0.99113,0.08000
intermittent_fault_shift,pivot_alignment,0,27,0.83563,1.18149,0.12713,0.12767,0.92725,0.92098,1,0.34000,0.18000,0.16000,0.03800,0.70206,0.73497,0.08000
intermittent_fault_shift,pivot_alignment,0,28,1.28196,0.77263,0.11652,0.08305,0.96213,0.94867,1,0.34000,0.18000,0.16000,0.03800,0.96537,1.03728,0.08000
intermittent_fault_shift,pivot_alignment,0,29,0.76406,1.19601,0.12124,0.08818,0.93277,0.88492,1,0.34000,0.18000,0.16000,0.03800,0.91370,0.92830,0.08000
intermittent_fault_shift,pivot_alignment,0,30,1.21632,0.72392,0.05971,0.11410,0.94961,0.92907,1,0.34000,0.18000,0.16000,0.03800,0.77445,0.77615,0.08000
intermittent_fault_shift,pivot_alignment,0,31,0.80695,1.12549,0.11130,0.12037,0.92197,0.91026,1,0.34000,0.18000,0.16000,0.03800,0.68415,0.65538,0.08000
intermittent_fault_shift,two_joint_reach,0,0,0.77126,1.18219,0.08585,0.07379,0.89894,0.89457,1,0.34000,0.18000,0.16000,0.03800,1.08000,1.08514,0.10000
intermittent_fault_shift,two_joint_reach,0,1,0.85230,1.18987,0.06584,0.08802,0.95626,0.87032,2,0.34000,0.18000,0.16000,0.03800,0.81537,0.77651,0.10000
intermittent_fault_shift,two_joint_reach,0,2,0.70925,1.18230,0.07913,0.09700,0.90282,0.88503,1,0.34000,0.18000,0.16000,0.03800,1.12647,1.16967,0.10000
intermittent_fault_shift,two_joint_reach,0,3,1.15811,0.74728,0.11743,0.10418,0.92982,0.94283,1,0.34000,0.18000,0.16000,0.03800,0.97382,0.96682,0.10000
intermittent_fault_shift,two_joint_reach,0,4,1.17638,0.79206,0.10398,0.06495,0.90402,0.91165,1,0.34000,0.18000,0.16000,0.03800,1.09926,1.14160,0.10000
intermittent_fault_shift,two_joint_reach,0,5,1.24949,0.75305,0.07243,0.08371,0.90084,0.86716,1,0.34000,0.18000,0.16000,0.03800,0.67717,0.76250,0.10000
intermittent_fault_shift,two_joint_reach,0,6,0.72250,1.24494,0.06700,0.07542,0.87461,0.89629,1,0.34000,0.18000,0.16000,0.03800,0.65238,0.62611,0.10000
intermittent_fault_shift,two_joint_reach,0,7,0.70751,1.16056,0.07501,0.08731,0.94962,0.88265,2,0.34000,0.18000,0.16000,0.03800,0.87349,0.89640,0.10000
intermittent_fault_shift,two_joint_reach,0,8,0.78895,1.19496,0.12117,0.07547,0.87787,0.88619,1,0.34000,0.18000,0.16000,0.03800,0.96089,0.97002,0.10000
intermittent_fault_shift,two_joint_reach,0,9,1.25831,0.78217,0.07152,0.09599,0.89573,0.90971,1,0.34000,0.18000,0.16000,0.03800,0.76965,0.76465,0.10000
intermittent_fault_shift,two_joint_reach,0,10,1.19734,0.78293,0.13035,0.11157,0.95861,0.87548,1,0.34000,0.18000,0.16000,0.03800,0.91543,0.86547,0.10000
intermittent_fault_shift,two_joint_reach,0,11,1.15326,0.86408,0.11437,0.11382,0.89608,0.95069,1,0.34000,0.18000,0.16000,0.03800,0.68399,0.70778,0.10000
intermittent_fault_shift,two_joint_reach,0,12,0.84636,1.16596,0.10484,0.09197,0.95942,0.91246,1,0.34000,0.18000,0.16000,0.03800,0.68116,0.62347,0.10000
intermittent_fault_shift,two_joint_reach,0,13,0.74422,1.24644,0.09181,0.10001,0.94281,0.94336,1,0.34000,0.18000,0.16000,0.03800,0.65275,0.62185,0.10000
intermittent_fault_shift,two_joint_reach,0,14,1.21437,0.80959,0.12210,0.08615,0.95533,0.90808,1,0.34000,0.18000,0.16000,0.03800,0.88495,0.90142,0.10000
intermittent_fault_shift,two_joint_reach,0,15,0.84233,1.16422,0.06674,0.12817,0.95321,0.93286,1,0.34000,0.18000,0.16000,0.03800,0.75507,0.75351,0.10000
intermittent_fault_shift,two_joint_reach,0,16,0.84263,1.22567,0.08555,0.11271,0.87932,0.89405,2,0.34000,0.18000,0.16000,0.03800,1.14159,1.15453,0.10000
intermittent_fault_shift,two_joint_reach,0,17,1.26103,0.73066,0.11768,0.09164,0.90277,0.86908,1,0.34000,0.18000,0.16000,0.03800,0.92940,0.84672,0.10000
intermittent_fault_shift,two_joint_reach,0,18,0.80427,1.19111,0.07218,0.07651,0.90130,0.91930,2,0.34000,0.18000,0.16000,0.03800,0.80700,0.80507,0.10000
intermittent_fault_shift,two_joint_reach,0,19,1.16680,0.75166,0.07785,0.06167,0.90173,0.87365,1,0.34000,0.18000,0.16000,0.03800,1.11366,1.10562,0.10000
intermittent_fault_shift,two_joint_reach,0,20,0.80865,1.14494,0.09217,0.13023,0.87646,0.92886,2,0.34000,0.18000,0.16000,0.03800,1.13297,1.21332,0.10000
intermittent_fault_shift,two_joint_reach,0,21,1.21521,0.74208,0.09188,0.11609,0.90445,0.96060,2,0.34000,0.18000,0.16000,0.03800,0.85865,0.81717,0.10000
intermittent_fault_shift,two_joint_reach,0,22,1.25062,0.86050,0.13453,0.12903,0.86765,0.95291,1,0.34000,0.18000,0.16000,0.03800,1.08915,1.11384,0.10000
intermittent_fault_shift,two_joint_reach,0,23,1.14424,0.75883,0.10842,0.09841,0.95147,0.91119,2,0.34000,0.18000,0.16000,0.03800,0.88024,0.91702,0.10000
intermittent_fault_shift,two_joint_reach,0,24,0.70434,1.12630,0.07867,0.11849,0.87001,0.88798,2,0.34000,0.18000,0.16000,0.03800,1.04629,0.97100,0.10000
